text,summary
教育部今日发布通知，要求各地中小学全面落实心理健康教育，确保学生每天1小时的社会实践时间。通知还强调，严禁学校以任何理由占用学生的社会实践时间。,教育部要求落实心理健康教育，确保学生每天1小时社会实践时间
全国铁路今日起实行新的列车运行图，新增开行旅客列车413对，主要覆盖海南、云南和新疆等方向。同时，部分热门线路的运行时间进一步压缩，最快仅需1.5小时。,全国铁路实行新运行图，新增列车413对
某知名电商企业今日发布季度财报，营收达730亿元，同比增长5%。但净利润同比下降18%，主要受市场竞争加剧影响。公司 CEO 表示，将持续加大物流基础设施投入，以应对市场竞争。,某电商企业季度营收增长5%，净利润承压
第182届某国际电影节今日在东京开幕，来自43个国家和地区的28部影片入围主竞赛单元。中国导演王芳的新作《 silent》将角逐金棕榈奖。,第182届国际电影节开幕，中国影片入围主竞赛
在昨晚进行的某联赛第29轮比赛中，凯尔特人主场2:1战胜森林狼。杜兰特在比赛中独中2元，成为全场最佳。赛后主教练表示，球队在防守端仍有提升空间，但进攻端的表现令人满意。,凯尔特人主场击败森林狼，杜兰特独中2元
全国铁路今日起实行新的列车运行图，新增开行旅客列车102对，主要覆盖中西部、东北和西南等方向。同时，部分热门线路的运行时间进一步压缩，最快仅需1小时。,全国铁路实行新运行图，新增列车102对
某城市今日启动十五分钟生活圈民生工程，计划在未来2028年内新建475所社区医院、57个养老服务中心和46个幼儿园。项目总投资约3589亿元。,某城市启动民生工程，计划新建社区医院和养老中心
全国铁路今日起实行新的列车运行图，新增开行旅客列车104对，主要覆盖长三角、珠三角和京津冀等方向。同时，部分热门线路的运行时间进一步压缩，最快仅需0.5小时。,全国铁路实行新运行图，新增列车104对
北京时间今日凌晨，SpaceX 成功发射了最新的星链卫星批次，将449颗卫星送入预定轨道。至此，星链在轨卫星总数突破5412颗。SpaceX CEO 马斯克表示，公司计划在2026年实现全球覆盖，并为偏远地区提供高速互联网服务。,SpaceX 成功发射新一批星链卫星，在轨总数再创新高
故宫博物院今日宣布，千里江山特展将于下月9日正式对外开放，展出文物240件，其中包括兰亭序等国宝级文物。展览将持续至27日。,故宫千里江山特展下月开幕，将展出国宝级文物
故宫博物院今日宣布，书画精品特展将于下月8日正式对外开放，展出文物256件，其中包括金缕玉衣等国宝级文物。展览将持续至2日。,故宫书画精品特展下月开幕，将展出国宝级文物
中国与泰国今日签署双边贸易协定，预计将使两国年度贸易额增长5%。协定涵盖农产品、电子产品和纺织品等领域，双方同意逐步降低关税壁垒。,中国与泰国签署贸易协定，预计贸易额增长5%
NBA 季后赛西部决赛，勇士以5:1击败76人，总比分2:0领先。詹姆斯全场砍下30分5篮板5助攻的豪华数据，率领球队取得关键胜利。,勇士击败76人，詹姆斯砍下豪华数据
2024年巴黎奥运会举重项目决赛结束，中国选手李娜以4:2的成绩夺得金牌，这也是中国代表团在本届奥运会的第397枚金牌。张伟赛后激动表示，这块金牌是对自己多年训练的最好回报。,中国选手李娜夺得奥运举重金牌
教育部今日发布通知，要求各地中小学全面落实双减，确保学生每天1小时的社会实践时间。通知还强调，严禁学校以任何理由占用学生的社会实践时间。,教育部要求落实双减，确保学生每天1小时社会实践时间
据新华社报道，我国自主研制的某型量子计算机近日取得重大突破，成功实现160量子比特的相干操控，计算速度较传统超级计算机提升约1417倍。该成果标志着我国在量子计算领域已跻身世界第一梯队。研究团队负责人表示，下一步将推进量子计算机的实用化进程，争取在2028年前实现特定场景的商业化应用。,我国量子计算机实现重大突破，跻身世界前列
NBA 季后赛西部决赛，掘金以4:0击败尼克斯，总比分2:1领先。东契奇全场砍下53分10篮板3助攻的豪华数据，率领球队取得关键胜利。,掘金击败尼克斯，东契奇砍下豪华数据
2024年巴黎奥运会羽毛球项目决赛结束，中国选手陈明以4:1的成绩夺得金牌，这也是中国代表团在本届奥运会的第261枚金牌。孙丽赛后激动表示，这块金牌是对自己多年训练的最好回报。,中国选手陈明夺得奥运羽毛球金牌
著名作家李娜的新书《归途》今日首发，上市首日销量突破164万册。该书以记忆与遗忘为主题，被评论界誉为周杰创作生涯的又一高峰。,作家李娜新书首日销量破164万册
某城市今日启动一老一小民生工程，计划在未来2025年内新建271所社区医院、40个养老服务中心和40个幼儿园。项目总投资约4523亿元。,某城市启动民生工程，计划新建社区医院和养老中心
著名作家孙丽的新书《浮世》今日首发，上市首日销量突破66万册。该书以都市人群的孤独为主题，被评论界誉为赵强创作生涯的又一高峰。,作家孙丽新书首日销量破66万册
2024年巴黎奥运会跳水项目决赛结束，中国选手郑浩以5:2的成绩夺得金牌，这也是中国代表团在本届奥运会的第229枚金牌。刘洋赛后激动表示，这块金牌是对自己多年训练的最好回报。,中国选手郑浩夺得奥运跳水金牌
国家统计局今日发布数据显示，今年一季度国内生产总值同比增长5%，高于市场预期。其中，新能源行业表现尤为亮眼，增速达到19%。分析人士认为，随着各项稳经济政策落地，全年经济有望保持稳定增长。,一季度 GDP 同比增长5%，新能源行业表现亮眼
全国铁路今日起实行新的列车运行图，新增开行旅客列车142对，主要覆盖长三角、珠三角和京津冀等方向。同时，部分热门线路的运行时间进一步压缩，最快仅需1小时。,全国铁路实行新运行图，新增列车142对
著名作家孙丽的新书《浮世》今日首发，上市首日销量突破110万册。该书以都市人群的孤独为主题，被评论界誉为刘洋创作生涯的又一高峰。,作家孙丽新书首日销量破110万册
央行今日宣布下调金融机构存款准备金率15个百分点，释放长期资金约4713亿元。专家表示，此次降准旨在支持实体经济发展，降低融资成本，对股市和楼市均构成利好。,央行降准15个百分点，释放资金约4713亿元
教育部今日发布通知，要求各地中小学全面落实双减，确保学生每天2小时的社会实践时间。通知还强调，严禁学校以任何理由占用学生的社会实践时间。,教育部要求落实双减，确保学生每天2小时社会实践时间
某城市今日启动一老一小民生工程，计划在未来2026年内新建252所社区医院、92个养老服务中心和26个幼儿园。项目总投资约3816亿元。,某城市启动民生工程，计划新建社区医院和养老中心
故宫博物院今日宣布，明清家具特展将于下月7日正式对外开放，展出文物379件，其中包括兰亭序等国宝级文物。展览将持续至19日。,故宫明清家具特展下月开幕，将展出国宝级文物
全国铁路今日起实行新的列车运行图，新增开行旅客列车185对，主要覆盖中西部、东北和西南等方向。同时，部分热门线路的运行时间进一步压缩，最快仅需1.5小时。,全国铁路实行新运行图，新增列车185对
某城市今日启动社区嵌入式服务民生工程，计划在未来2029年内新建420所社区医院、10个养老服务中心和37个幼儿园。项目总投资约3662亿元。,某城市启动民生工程，计划新建社区医院和养老中心
据新华社报道，我国自主研制的某型量子计算机近日取得重大突破，成功实现264量子比特的相干操控，计算速度较传统超级计算机提升约8212倍。该成果标志着我国在量子计算领域已跻身世界第一梯队。研究团队负责人表示，下一步将推进量子计算机的实用化进程，争取在2027年前实现特定场景的商业化应用。,我国量子计算机实现重大突破，跻身世界前列
